locale_id,title,id_imdb,genre_imdb
1281,Manny & Lo (1996),tt0116985,Comedy|Drama
1282,"Grass Harp, The (1995)",tt0113211,Comedy|Drama
1283,Out to Sea (1997),tt0119848,Comedy|Romance
1284,Before and After (1996),tt0115645,Crime|Drama|Mystery
1285,Princess Caraboo (1994),tt0110892,Comedy|Drama|History|Mystery|Romance
1286,Shall We Dance? (1937),,
1287,Ed (1996),tt0116165,Comedy|Family|Sport
1288,Denise Calls Up (1995),tt0112844,Comedy
1289,Jack and Sarah (1995),tt0113448,Comedy|Drama|Romance
1290,Country Life (1994),tt0109491,Drama|Romance
1291,Celtic Pride (1996),tt0115851,Comedy|Sport
1292,"Simple Wish, A (1997)",tt0120133,Comedy|Family|Fantasy
1293,Star Kid (1997),tt0120478,Adventure|Family|Sci-Fi
1294,Ayn Rand: A Sense of Life (1997),tt0118662,Documentary|Biography
1295,Kicked in the Head (1997),tt0119457,Comedy|Crime|Drama|Romance
1296,Indian Summer (1996),tt0116631,Comedy|Drama|Romance
1297,Love Affair (1994),tt0110391,Comedy|Drama|Romance
1298,"Band Wagon, The (1953)",tt0045537,Comedy|Musical|Romance
1299,Penny Serenade (1941),tt0034012,Drama|Romance
1300,'Til There Was You (1997),tt0118523,Romance|Comedy
1301,Stripes (1981),tt0083131,Comedy|War
1302,Late Bloomers (1996),tt0116834,Comedy|Drama|Romance
1303,"Getaway, The (1994)",tt0109890,Action|Adventure|Crime|Drama|Thriller
1304,New York Cop (1996),tt0117169,Action|Crime|Drama
1305,National Lampoon's Senior Trip (1995),tt0113936,Adventure|Comedy
1306,Delta of Venus (1994),tt0109593,Drama
1307,Carmen Miranda: Bananas Is My Business (1994),tt0109381,Documentary|Biography|Music
1308,Babyfever (1994),tt0109191,Comedy|Drama
1309,"Very Natural Thing, A (1974)",tt0072362,Drama|Romance
1310,"Walk in the Sun, A (1945)",,
1311,Waiting to Exhale (1995),tt0114885,Comedy|Drama|Romance
1312,"Pompatus of Love, The (1996)",tt0117357,Comedy|Drama|Romance
1313,Palmetto (1998),tt0120782,Crime|Drama|Mystery|Romance|Thriller
1314,Surviving the Game (1994),tt0111323,Action|Adventure|Crime|Drama|Thriller
1315,Inventing the Abbotts (1997),tt0119381,Drama|Romance
1316,"Horse Whisperer, The (1998)",tt0119314,Drama|Romance|Western
1317,"Journey of August King, The (1995)",,
1318,Catwalk (1995),tt0112646,Documentary
1319,"Neon Bible, The (1995)",tt0113952,Drama
1320,Homage (1995),tt0113319,Drama|Thriller
1321,Open Season (1996),tt0114047,Comedy
1322,Metisse (Café au Lait) (1993),,
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",tt0111752,Drama|Romance
1324,Loaded (1994),tt0110374,Drama|Thriller|Mystery
1325,August (1996),tt0115591,Comedy|Drama|Romance
1326,Boys (1996),tt0115742,Drama|Mystery|Romance
1327,Captives (1994),tt0109374,Crime|Drama|Romance|Thriller
1328,Of Love and Shadows (1994),tt0110712,Drama|Romance|Thriller|War
1329,"Low Life, The (1994)",tt0110400,Drama
1330,An Unforgettable Summer (1994),,
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",tt0113610,Documentary|Music
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),tt0106810,Biography|Drama
1333,Midnight Dancers (Sibak) (1994),tt0111180,Crime|Drama
1334,Somebody to Love (1994),tt0111237,Comedy|Drama
1335,American Buffalo (1996),tt0115530,Drama
1336,Kazaam (1996),tt0116756,Comedy|Family|Fantasy|Musical
1337,Larger Than Life (1996),tt0116823,Comedy|Family
1338,Two Deaths (1995),tt0117999,Drama|War
1339,Stefano Quantestorie (1993),tt0108220,Comedy|Drama
1340,"Crude Oasis, The (1995)",tt0112746,Drama|Romance|Thriller
1341,Hedd Wyn (1992),tt0104403,Drama|Romance|War
1342,"Convent, The (Convento, O) (1995)",tt0112716,Drama|Mystery
1343,Lotto Land (1995),tt0113695,Drama
1344,"Story of Xinghua, The (1993)",tt0108227,Drama|Romance
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",tt0111424,Crime|Drama|Mystery
1346,Dingo (1992),tt0104109,Drama|Music
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",tt0051980,Drama
1348,Every Other Weekend (1990),tt0100840,Drama
1349,Mille bolle blu (1993),tt0107575,Comedy|Romance
1350,Crows and Sparrows (1949),tt0042054,Drama
1351,Lover's Knot (1996),tt0116934,Comedy|Romance
1352,Shadow of Angels (Schatten der Engel) (1976),tt0075169,Drama
1353,1-900 (1994),tt0109001,Romance|Drama
1354,Venice/Venice (1992),tt0105729,Drama
1355,Infinity (1996),tt0116635,Biography|Drama
1356,Ed's Next Move (1996),tt0116167,Romance|Comedy
1357,For the Moment (1994),tt0109823,Romance|War|Drama
1358,The Deadly Cure (1996),,
1359,Boys in Venice (1996),,
1360,"Sexual Life of the Belgians, The (1994)",tt0111622,Biography|Comedy|Romance
1361,"Search for One-eye Jimmy, The (1996)",tt0117577,Comedy
1362,American Strays (1996),tt0115531,Action|Comedy
1363,"Leopard Son, The (1996)",tt0116859,Documentary
1364,Bird of Prey (1996),tt0115684,Crime|Drama|Music|Romance|Thriller
1365,Johnny 100 Pesos (1993),tt0107274,Crime|Drama|Thriller
1366,JLG/JLG - autoportrait de décembre (1994),tt0110173,Documentary|Drama
1367,Faust (1994),tt0109781,Animation|Comedy|Drama|Fantasy|Horror
1368,Mina Tannenbaum (1994),tt0110521,Drama
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",tt0042354,Drama|Mystery|War
1370,I Can't Sleep (J'ai pas sommeil) (1994),tt0110171,Drama|Mystery|Romance|Thriller
1371,"Machine, The (1994)",,
1372,"Stranger, The (1994)",tt0123281,Thriller
1373,Good Morning (1971),,
1374,Falling in Love Again (1980),tt0080714,Drama|Romance
1375,"Cement Garden, The (1993)",tt0106535,Drama
1376,Meet Wally Sparks (1997),tt0119644,Comedy
1377,Hotel de Love (1996),tt0116565,Comedy|Drama|Romance
1378,Rhyme & Reason (1997),tt0120014,Documentary|Music
1379,Love and Other Catastrophes (1996),tt0116931,Comedy|Romance
1380,Hollow Reed (1996),tt0113314,Drama|Romance
1381,Losing Chase (1996),tt0116920,Drama
1382,"Bonheur, Le (1965)",tt0058985,Drama|Romance
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",tt0120087,Adventure|Comedy|Drama|Family
1384,Squeeze (1996),tt0117724,Crime|Drama
1385,Roseanna's Grave (For Roseanna) (1997),tt0120034,Comedy|Romance|Drama
1386,Tetsuo II: Body Hammer (1992),tt0105569,Horror|Sci-Fi
1387,Fall (1997),tt0119098,Drama|Romance
1388,Gabbeh (1996),tt0116384,Drama|Mystery|Romance
1389,Mondo (1996),tt0117076,Drama
1390,"Innocent Sleep, The (1995)",tt0113425,Crime|Drama|Thriller
1391,For Ever Mozart (1996),tt0116334,Comedy|Drama|War
1392,"Locusts, The (1997)",tt0119557,Drama
1393,Stag (1997),tt0120192,Action|Drama|Thriller
1394,Swept from the Sea (1997),tt0120257,Drama|Mystery|Romance
1395,Hurricane Streets (1998),,
1396,Stonewall (1995),tt0114550,Comedy|Drama|Romance
1397,Of Human Bondage (1934),tt0025586,Drama|Romance
1398,Anna (1996),tt0115548,Drama
1399,Stranger in the House (1997),tt0120222,Thriller
1400,Picture Bride (1995),tt0114129,Drama|Romance
1401,M. Butterfly (1993),tt0107468,Drama|Romance
1402,"Ciao, Professore! (1993)",tt0107225,Comedy
1403,Caro Diario (Dear Diary) (1994),tt0109382,Biography|Comedy|Drama
1404,Withnail and I (1987),,
1405,Boy's Life 2 (1997),,
1406,When Night Is Falling (1995),tt0114916,Drama|Romance
1407,"Specialist, The (1994)",tt0111255,Action|Drama|Thriller
1408,Gordy (1995),tt0113199,Comedy|Drama|Family|Fantasy
1409,"Swan Princess, The (1994)",tt0111333,Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance
1410,Harlem (1993),,
1411,Barbarella (1968),tt0062711,Adventure|Comedy|Fantasy|Sci-Fi
1412,Land Before Time III: The Time of the Great Giving (1995) (V),tt0113596,Animation|Adventure|Comedy|Drama|Family|Musical|Mystery
1413,Street Fighter (1994),tt0111301,Action|Adventure|Comedy|Thriller
1414,Coldblooded (1995),tt0112702,Action|Comedy|Thriller
1415,"Next Karate Kid, The (1994)",tt0110657,Action|Drama|Family|Romance|Sport
1416,No Escape (1994),tt0110678,Action|Drama|Sci-Fi|Thriller
1417,"Turning, The (1992)",tt0105660,Drama
1418,"Joy Luck Club, The (1993)",tt0107282,Drama
1419,Highlander III: The Sorcerer (1994),,
1420,Gilligan's Island: The Movie (1998),,
1421,My Crazy Life (Mi vida loca) (1993),tt0107566,Crime|Drama
1422,Suture (1993),tt0108260,Drama|Thriller
1423,"Walking Dead, The (1995)",tt0114888,Action|Drama|War
1424,I Like It Like That (1994),tt0110091,Comedy|Drama|Romance
1425,I'll Do Anything (1994),tt0110097,Comedy|Drama
1426,Grace of My Heart (1996),tt0116442,Comedy|Drama|Music
1427,Drunks (1995),tt0112907,Drama
1428,SubUrbia (1997),tt0120238,Comedy|Drama
1429,Sliding Doors (1998),tt0120148,Comedy|Drama|Fantasy|Romance
1430,Ill Gotten Gains (1997),tt0119352,Drama|History
1431,Legal Deceit (1997),tt0130073,Thriller
1432,"Mighty, The (1998)",tt0119670,Comedy|Drama
1433,Men of Means (1998),tt0119655,Action|Drama
1434,Shooting Fish (1997),tt0120122,Comedy|Crime|Romance
1435,"Steal Big, Steal Little (1995)",tt0114536,Comedy
1436,Mr. Jones (1993),tt0107611,Drama|Romance
1437,House Party 3 (1994),tt0110064,Comedy|Music|Romance
1438,Panther (1995),tt0114084,Drama
1439,Jason's Lyric (1994),tt0110186,Crime|Drama|Romance
1440,Above the Rim (1994),tt0109035,Crime|Drama|Sport|Thriller
1441,Moonlight and Valentino (1995),tt0113851,Comedy|Drama|Romance
1442,"Scarlet Letter, The (1995)",tt0114345,Drama|Romance|Western
1443,8 Seconds (1994),tt0109021,Biography|Drama|Sport|Western
1444,That Darn Cat! (1965),tt0059793,Comedy|Crime|Family|Thriller
1445,Ladybird Ladybird (1994),tt0110296,Drama
1446,"Bye Bye, Love (1995)",tt0112606,Comedy
1447,Century (1993),tt0106537,Drama|Romance
1448,My Favorite Season (1993),tt0107471,Drama|Romance
1449,Pather Panchali (1955),,
1450,Golden Earrings (1947),tt0039428,Adventure|Comedy|Drama|Romance|War
1451,Foreign Correspondent (1940),tt0032484,Action|Romance|Thriller|War
1452,Lady of Burlesque (1943),tt0036094,Comedy|Music|Mystery|Romance
1453,Angel on My Shoulder (1946),tt0038300,Adventure|Comedy|Fantasy|Romance
1454,Angel and the Badman (1947),tt0039152,Romance|Western
1455,"Outlaw, The (1943)",tt0036241,Western
1456,Beat the Devil (1954),tt0046414,Action|Adventure|Comedy|Crime|Drama|Romance
1457,Love Is All There Is (1996),tt0116928,Comedy|Romance
1458,"Damsel in Distress, A (1937)",tt0028757,Comedy|Music|Romance
1459,Madame Butterfly (1995),tt0113731,Drama|Music
1460,Sleepover (1995),tt0114472,Drama
1461,Here Comes Cookie (1935),tt0026465,Comedy|Music
1462,"Thieves (Voleurs, Les) (1996)",tt0118100,Crime|Drama|Romance
1463,"Boys, Les (1997)",tt0118764,Comedy|Drama|Sport
1464,"Stars Fell on Henrietta, The (1995)",tt0114534,Drama
1465,Last Summer in the Hamptons (1995),tt0113612,Comedy|Drama
1466,Margaret's Museum (1995),tt0113774,Drama
1467,"Saint of Fort Washington, The (1993)",tt0108026,Drama
1468,"Cure, The (1995)",tt0112757,Drama
1469,Tom and Huck (1995),tt0112302,Adventure|Comedy|Drama|Family|Romance|Western
1470,Gumby: The Movie (1995),tt0113234,Animation|Adventure|Comedy|Family|Fantasy|Music|Sci-Fi|Western
1471,Hideaway (1995),tt0113303,Fantasy|Horror|Thriller
1472,"Visitors, The (Visiteurs, Les) (1993)",tt0108500,Comedy|Fantasy
1473,"Little Princess, The (1939)",tt0031580,Comedy|Drama|Family|Musical
1474,Nina Takes a Lover (1994),tt0110671,Comedy|Romance
1475,Bhaji on the Beach (1993),tt0106408,Comedy|Drama
1476,Raw Deal (1948),tt0040723,Crime|Drama|Film-Noir|Thriller
1477,Nightwatch (1997),tt0119791,Drama|Horror|Thriller
1478,Dead Presidents (1995),tt0112819,Action|Crime|Drama|Thriller|War
1479,Reckless (1995),tt0114241,Comedy|Drama|Fantasy
1480,Herbie Rides Again (1974),tt0071607,Comedy|Family|Fantasy|Romance
1481,S.F.W. (1994),tt0111048,Comedy|Drama
1482,"Gate of Heavenly Peace, The (1995)",tt0113147,Documentary|News
1483,"Man in the Iron Mask, The (1998)",tt0120744,Action|Adventure|Drama
1484,"Jerky Boys, The (1994)",tt0110189,Comedy|Crime
1485,"Colonel Chabert, Le (1994)",tt0109454,Drama|History|Romance|War
1486,Girl in the Cadillac (1995),tt0113173,Adventure|Crime|Drama|Romance
1487,Even Cowgirls Get the Blues (1993),tt0106834,Comedy|Drama|Romance|Western
1488,Germinal (1993),tt0107002,Drama|Romance
1489,Chasers (1994),tt0109403,Action|Comedy|Drama|Romance
1490,Fausto (1993),tt0106878,Comedy
1491,Tough and Deadly (1995),tt0114706,Action|Drama|Thriller
1492,Window to Paris (1994),tt0110719,Comedy|Drama|Fantasy|Sci-Fi
1493,"Modern Affair, A (1995)",tt0113839,Comedy|Drama|Romance
1494,"Mostro, Il (1994)",,
1495,Flirt (1995),tt0113080,Drama|Romance
1496,Carpool (1996),tt0115836,Comedy
1497,"Line King: Al Hirschfeld, The (1996)",,
1498,Farmer & Chase (1995),tt0113031,Comedy
1499,Grosse Fatigue (1994),tt0109942,Comedy
1500,Santa with Muscles (1996),tt0117550,Comedy
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),tt0116754,Drama|War
1502,Naked in New York (1994),tt0110623,Comedy|Romance
1503,Gold Diggers: The Secret of Bear Mountain (1995),tt0113188,Adventure|Drama|Family|Mystery
1504,"Bewegte Mann, Der (1994)",,
1505,Killer: A Journal of Murder (1995),tt0113542,Biography|Crime|Drama|Romance|Thriller
1506,Nelly & Monsieur Arnaud (1995),tt0113947,Drama
1507,Three Lives and Only One Death (1996),tt0117968,Comedy|Crime
1508,"Babysitter, The (1995)",tt0112438,Drama|Thriller
1509,Getting Even with Dad (1994),tt0109891,Comedy|Crime|Family
1510,Mad Dog Time (1996),tt0116953,Comedy|Crime|Drama
1511,Children of the Revolution (1996),tt0115886,Comedy|Drama|Romance
1512,"World of Apu, The (Apur Sansar) (1959)",tt0052572,Drama
1513,Sprung (1997),tt0120190,Comedy|Romance
1514,Dream With the Fishes (1997),tt0119019,Comedy|Drama
1515,Wings of Courage (1995),tt0114952,Adventure|Romance
1516,"Wedding Gift, The (1994)",tt0111709,Comedy|Crime|Drama|Mystery|Romance|War
1517,Race the Sun (1996),tt0117427,Adventure|Comedy|Drama
1518,Losing Isaiah (1995),tt0113691,Drama
1519,New Jersey Drive (1995),tt0113967,Crime|Drama
1520,"Fear, The (1995)",tt0113043,Horror
1521,Mr. Wonderful (1993),tt0107613,Comedy|Romance
1522,Trial by Jury (1994),tt0111488,Crime|Drama|Thriller
1523,"Good Man in Africa, A (1994)",tt0109920,Comedy
1524,Kaspar Hauser (1993),tt0110246,Drama|History|Mystery
1525,"Object of My Affection, The (1998)",tt0120772,Comedy|Drama|Romance
1526,Witness (1985),tt0090329,Drama|Romance|Thriller
1527,Senseless (1998),tt0120820,Comedy|Romance
1528,Nowhere (1997),tt0119809,Comedy|Drama|Sci-Fi
1529,Underground (1995),tt0114787,Comedy|Drama|Fantasy|War
1530,Jefferson in Paris (1995),tt0113463,Biography|Drama|History|Romance
1531,Far From Home: The Adventures of Yellow Dog (1995),tt0113028,Adventure|Family
1532,Foreign Student (1994),tt0109828,Drama
1533,I Don't Want to Talk About It (De eso no se habla) (1993),tt0106678,Drama|Romance
1534,Twin Town (1997),tt0120394,Comedy|Drama
1535,"Enfer, L' (1994)",tt0109731,Crime|Drama|Thriller
1536,Aiqing wansui (1994),,
1537,Cosi (1996),tt0115951,Comedy|Drama|Music|Romance
1538,All Over Me (1997),tt0118586,Crime|Drama|Romance
1539,Being Human (1993),tt0106379,Comedy|Drama
1540,"Amazing Panda Adventure, The (1995)",tt0112342,Adventure|Drama|Family
1541,"Beans of Egypt, Maine, The (1994)",tt0109226,Drama
1542,"Scarlet Letter, The (1926)",tt0017350,Drama
1543,Johns (1996),tt0116714,Drama|Romance
1544,It Takes Two (1995),tt0113442,Comedy|Family|Romance
1545,Frankie Starlight (1995),tt0113107,Drama|Romance|War
1546,Shadows (Cienie) (1988),tt0094878,Drama|War
1547,"Show, The (1995)",,
1548,The Courtyard (1995),tt2593224,Comedy|Drama
1549,Dream Man (1995),tt0112899,Thriller
1550,Destiny Turns on the Radio (1995),tt0112854,Crime|Comedy|Fantasy
1551,"Glass Shield, The (1994)",,
1552,"Hunted, The (1995)",tt0113360,Action|Drama|Thriller
1553,"Underneath, The (1995)",,
1554,Safe Passage (1994),tt0111054,Drama
1555,"Secret Adventures of Tom Thumb, The (1993)",tt0108069,Animation|Adventure|Sci-Fi
1556,Condition Red (1995),tt0112712,Action|Drama|Thriller
1557,Yankee Zulu (1994),tt0111787,Comedy|Drama
1558,Aparajito (1956),,
1559,Hostile Intentions (1994),tt0110061,Action|Drama|Thriller
1560,Clean Slate (Coup de Torchon) (1981),,
1561,Tigrero: A Film That Was Never Made (1994),tt0111430,Documentary|Drama
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",tt0107727,Documentary|War
1563,"Promise, The (Versprechen, Das) (1994)",tt0111613,Drama|Romance
1564,To Cross the Rubicon (1991),tt0103095,Comedy
1565,Daens (1992),tt0104046,Biography|Drama|History
1566,"Man from Down Under, The (1943)",tt0031612,Action|Comedy|Drama|War
1567,Careful (1992),tt0103926,Comedy|Drama|Romance
1568,Vermont Is For Lovers (1992),tt0105737,Comedy
1569,"Vie est belle, La (Life is Rosey) (1987)",tt0094265,Comedy|Drama|Musical
1570,Quartier Mozart (1992),tt0105201,Comedy
1571,Touki Bouki (Journey of the Hyena) (1973),tt0070820,Drama
1572,Wend Kuuni (God's Gift) (1982),tt0084898,Drama
1573,Spirits of the Dead (Tre passi nel delirio) (1968),tt0063715,Drama|Horror|Mystery
1574,Pharaoh's Army (1995),tt0114122,Western
1575,"I, Worst of All (Yo, la peor de todas) (1990)",,
1576,"Hungarian Fairy Tale, A (1987)",,
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",tt0049521,Adventure|Drama
1578,"Collectionneuse, La (1967)",,
1579,Baton Rouge (1988),tt0094822,Crime|Mystery|Romance|Thriller
1580,Liebelei (1933),tt0024252,Drama|Romance
1581,"Woman in Question, The (1950)",,
1582,T-Men (1947),tt0039881,Crime|Film-Noir|Thriller
1583,"Invitation, The (Zaproszenie) (1986)",tt0092281,Drama|War
1584,"Symphonie pastorale, La (1946)",tt0039004,Drama
1585,American Dream (1990),tt0099028,Documentary
1586,Lashou shentan (1992),,
1587,Terror in a Texas Town (1958),tt0052287,Drama|Western
1588,Salut cousin! (1996),tt0117544,Comedy
1589,Schizopolis (1996),tt0117561,Comedy|Fantasy|Mystery
1590,"To Have, or Not (1995)",tt0112951,Drama|Romance
1591,Duoluo tianshi (1995),,
1592,"Magic Hour, The (1998)",,
1593,Death in Brunswick (1991),tt0101692,Comedy|Crime|Thriller
1594,Everest (1998),tt0120661,Documentary|Short
1595,Shopping (1994),tt0111173,Action|Crime|Drama|Thriller
1596,Nemesis 2: Nebula (1995),tt0113948,Action|Sci-Fi|Thriller
1597,Romper Stomper (1992),tt0105275,Crime|Drama|Thriller
1598,City of Industry (1997),tt0118859,Crime|Drama|Thriller
1599,Someone Else's America (1995),tt0114494,Comedy|Drama
1600,Guantanamera (1994),tt0109949,Comedy|Drama
1601,Office Killer (1997),tt0119819,Comedy|Crime|Horror|Thriller
1602,"Price Above Rubies, A (1998)",tt0120793,Drama|Romance
1603,Angela (1995),tt0112364,Drama
1604,He Walked by Night (1948),tt0040427,Crime|Film-Noir|Thriller
1605,Love Serenade (1996),tt0116930,Comedy|Crime|Drama|Romance
1606,Deceiver (1997),tt0119527,Crime|Drama|Mystery|Thriller
1607,Hurricane Streets (1998),,
1608,Buddy (1997),tt0118787,Adventure|Comedy|Drama|Family
1609,B*A*P*S (1997),tt0118663,Comedy
1610,"Truth or Consequences, N.M. (1997)",tt0120383,Action|Crime|Drama|Romance|Thriller
1611,Intimate Relations (1996),tt0116643,Comedy|Drama
1612,"Leading Man, The (1996)",,
1613,Tokyo Fist (1995),tt0114690,Action|Drama|Thriller
1614,"Reluctant Debutante, The (1958)",tt0052126,Comedy|Romance
1615,Warriors of Virtue (1997),tt0120479,Action|Adventure|Fantasy
1616,Desert Winds (1995),tt0112849,Drama|Mystery|Romance
1617,Hugo Pool (1997),tt0119327,Comedy|Romance
1618,King of New York (1990),tt0099939,Crime|Thriller
1619,All Things Fair (1996),tt0113720,Drama|Romance|War
1620,"Sixth Man, The (1997)",,
1621,Butterfly Kiss (1995),tt0112604,Comedy|Drama|Romance|Thriller
1622,"Paris, France (1993)",tt0107779,Comedy|Drama|Thriller
1623,"Cérémonie, La (1995)",,
1624,Hush (1998),tt0118744,Drama|Thriller
1625,Nightwatch (1997),tt0119791,Drama|Horror|Thriller
1626,Nobody Loves Me (Keiner liebt mich) (1994),tt0110251,Comedy|Drama
1627,"Wife, The (1995)",tt0114936,Comedy|Drama
1628,Lamerica (1994),tt0110299,Comedy|Drama
1629,Nico Icon (1995),tt0113973,Documentary|Biography|Music
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",,
1631,"Slingshot, The (1993)",tt0107349,Drama
1632,Land and Freedom (Tierra y libertad) (1995),tt0114671,Drama|War
1633,Á köldum klaka (Cold Fever) (1994),tt0109028,Comedy|Drama|Mystery
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),,
1635,Two Friends (1986) ,tt0092123,Drama
1636,Brothers in Trouble (1995),tt0112586,Comedy|Drama
1637,Girls Town (1996),tt0116418,Comedy|Drama
1638,Normal Life (1996),tt0117202,Crime|Drama
1639,Bitter Sugar (Azucar Amargo) (1996),tt0115600,Drama|Romance
1640,"Eighth Day, The (1996)",tt0116581,Comedy|Drama
1641,Dadetown (1995),tt0112777,Drama
1642,Some Mother's Son (1996),tt0117690,Drama|History
1643,Angel Baby (1995),tt0112362,Drama|Romance
1644,Sudden Manhattan (1996),tt0117775,Comedy|Drama|Fantasy|Mystery
1645,"Butcher Boy, The (1998)",tt0118804,Comedy|Drama
1646,Men With Guns (1997),tt0119656,Action|Crime|Drama
1647,Hana-bi (1997),,
1648,"Niagara, Niagara (1997)",tt0119780,Drama|Romance
1649,"Big One, The (1997)",tt0124295,Documentary|Comedy|Crime|Drama
1650,"Butcher Boy, The (1998)",tt0118804,Comedy|Drama
1651,"Spanish Prisoner, The (1997)",tt0120176,Drama|Mystery|Thriller
1652,Temptress Moon (Feng Yue) (1996),tt0116295,Drama|Romance
1653,Entertaining Angels: The Dorothy Day Story (1996),tt0116212,Biography|Drama|Romance
1654,Chairman of the Board (1998),tt0118836,Comedy
1655,"Favor, The (1994)",tt0109783,Comedy|Romance
1656,Little City (1998),tt0119548,Comedy|Romance
1657,Target (1995),tt0114618,Drama
1658,"Substance of Fire, The (1996)",tt0117773,Drama
1659,Getting Away With Murder (1996),tt0116405,Comedy
1660,Small Faces (1995),tt0114474,Drama
1661,"New Age, The (1994)",tt0110649,Comedy|Drama
1662,Rough Magic (1995),tt0114303,Comedy|Drama|Romance|Fantasy
1663,Nothing Personal (1995),tt0114007,Drama
1664,8 Heads in a Duffel Bag (1997),tt0118541,Adventure|Comedy|Crime|Mystery
1665,"Brother's Kiss, A (1997)",tt0118783,Drama
1666,Ripe (1996),tt0117482,Drama|Romance
1667,"Next Step, The (1995)",tt0113968,Drama|Music
1668,Wedding Bell Blues (1996),tt0118127,Comedy|Romance
1669,MURDER and murder (1996),tt0116949,
1670,Tainted (1998),tt0128690,Comedy|Thriller
1671,"Further Gesture, A (1996)",tt0116379,Drama|Romance|Thriller
1672,Kika (1993),tt0107315,Comedy
1673,Mirage (1995),tt0113827,Action|Thriller
1674,Mamma Roma (1962),tt0056215,Drama
1675,"Sunchaser, The (1996)",tt0117781,Crime|Drama
1676,"War at Home, The (1996)",tt0118117,Drama
1677,Sweet Nothing (1995),tt0114592,Drama
1678,Mat' i syn (1997),,
1679,B. Monkey (1998),tt0120594,Crime|Drama|Romance|Thriller
1680,Sliding Doors (1998),tt0120148,Comedy|Drama|Fantasy|Romance
1681,You So Crazy (1994),tt0111804,Documentary|Comedy
1682,Scream of Stone (Schrei aus Stein) (1991),tt0102855,Drama
